id,description,code,name,keywords
14133,"San Javier, Córdoba",14133,San Javier  ,14133
54105,"San Javier, Misiones",54105,San Javier  ,54105
82098,"San Javier, Santa Fe",82098,San Javier  ,82098
82105,"San Jerónimo, Santa Fe",82105,San Jerónimo,82105
14140,"San Justo , Córdoba",14140,San Justo,14140
14140,"San Justo, Córdoba",14140,San Justo,14140
82112,"San Justo, Santa Fe",82112,San Justo,82112
22147,"San Lorenzo, Chaco",22147,San Lorenzo ,22147
82119,"San Lorenzo, Santa Fe",82119,San Lorenzo ,82119
18140,"San Luis del Palmar, Corrientes",18140,San Luis del Palmar  ,18140
18147,"San Martín, Corrientes",18147,San Martín  ,18147
50098,"San Martín, Mendoza",50098,San Martín  ,50098
70091,"San Martín, San Juan",70091,San Martín  ,70091
82126,"San Martín, Santa Fe",82126,San Martín  ,82126
86175,"San Martín, Santiago del Estero",86175,San Martín  ,86175
6760,"San Miguel, Buenos Aires",06760,San Miguel  ,06760
18154,"San Miguel, Corrientes",18154,San Miguel  ,18154
6763,"San Nicolás, Buenos Aires",06763,San Nicolás ,06763
6770,"San Pedro, Buenos Aires",06770,San Pedro,06770
38063,"San Pedro, Jujuy",38063,San Pedro,38063
54112,"San Pedro, Misiones",54112,San Pedro,54112
50105,"San Rafael, Mendoza",50105,San Rafael  ,50105
18161,"San Roque, Corrientes",18161,San Roque,18161
30088,"San Salvador, Entre Ríos",30088,San Salvador,30088
6778,"San Vicente, Buenos Aires",06778,San Vicente ,06778
46126,"Sanagasta, La Rioja",46126,Sanagasta,46126
38070,"Santa Bárbara, Jujuy",38070,Santa Bárbara  ,38070
38077,"Santa Catalina, Jujuy",38077,Santa Catalina ,38077
70098,"Santa Lucía, San Juan",70098,Santa Lucía ,70098
10091,"Santa María, Catamarca",10091,Santa María ,10091
14147,"Santa María, Córdoba",14147,Santa María ,14147
10098,"Santa Rosa, Catamarca",10098,Santa Rosa  ,10098
50112,"Santa Rosa, Mendoza",50112,Santa Rosa  ,50112
66161,"Santa Victoria, Salta",66161,Santa Victoria ,66161
18168,"Santo Tomé, Corrientes",18168,Santo Tomé  ,18168
22154,"Sargento Cabral, Chaco",22154,Sargento Cabral,22154
26091,"Sarmiento, Chubut",26091,Sarmiento,26091
70105,"Sarmiento, San Juan",70105,Sarmiento,70105
86182,"Sarmiento, Santiago del Estero",86182,Sarmiento,86182
18175,"Sauce, Corrientes",18175,Sauce ,18175
86189,"Silípica, Santiago del Estero",86189,Silípica ,86189
90091,"Simoca, Tucumán",90091,Simoca,90091
14154,"Sobremonte, Córdoba",14154,Sobremonte  ,14154
6784,"Suipacha, Buenos Aires",06784,Suipacha ,06784
38084,"Susques, Jujuy",38084,Susques  ,38084
90098,"Tafí del Valle, Tucumán",90098,Tafí del Valle ,90098
90105,"Tafí Viejo, Tucumán",90105,Tafí Viejo  ,90105
30091,"Tala, Entre Ríos",30091,Tala  ,30091
6791,"Tandil, Buenos Aires",06791,Tandil,06791
6798,"Tapalqué, Buenos Aires",06798,Tapalqué ,06798
22161,"Tapenagá, Chaco",22161,Tapenagá ,22161
26098,"Tehuelches, Chubut",26098,Tehuelches  ,26098
26105,"Telsen, Chubut",26105,Telsen,26105
14161,"Tercero Arriba , Córdoba",14161,Tercero Arriba ,14161
14161,"Tercero Arriba, Córdoba",14161,Tercero Arriba ,14161
6805,"Tigre, Buenos Aires",06805,Tigre ,06805
38094,"Tilcara, Jujuy",38094,Tilcara  ,38094
10105,"Tinogasta, Catamarca",10105,Tinogasta,10105
42140,"Toay, La Pampa",42140,Toay  ,42140
6812,"Tordillo, Buenos Aires",06812,Tordillo ,06812
6819,"Tornquist, Buenos Aires",06819,Tornquist,06819
14168,"Totoral, Córdoba",14168,Totoral  ,14168
90112,"Trancas, Tucumán",90112,Trancas  ,90112
42147,"Trenel, La Pampa",42147,Trenel,42147
6826,"Trenque Lauquen, Buenos Aires",06826,Trenque Lauquen,06826
6833,"Tres Arroyos, Buenos Aires",06833,Tres Arroyos,06833
6840,"Tres de Febrero, Buenos Aires",06840,Tres de Febrero,06840
6847,"Tres Lomas, Buenos Aires",06847,Tres Lomas  ,06847
14175,"Tulumba, Córdoba",14175,Tulumba  ,14175
38098,"Tumbaya, Jujuy",38098,Tumbaya  ,38098
50119,"Tunuyán, Mendoza",50119,Tunuyán  ,50119
50126,"Tupungato, Mendoza",50126,Tupungato,50126
70112,"Ullum, San Juan",70112,Ullum ,70112
14182,"Unión, Córdoba",14182,Unión ,14182
30098,"Uruguay, Entre Ríos",30098,Uruguay  ,30098
94014,"Ushuaia, Tierra del Fuego",94014,Ushuaia  ,94014
42154,"Utracán, La Pampa",42154,Utracán  ,42154
62084,"Valcheta, Río Negro",62084,Valcheta ,62084
70119,"Valle Fértil, San Juan",70119,Valle Fértil,70119
38105,"Valle Grande, Jujuy",38105,Valle Grande,38105
10112,"Valle Viejo, Catamarca",10112,Valle Viejo ,10112
82133,"Vera, Santa Fe",82133,Vera  ,82133
6861,"Vicente López, Buenos Aires",06861,Vicente López  ,06861
30105,"Victoria, Entre Ríos",30105,Victoria ,30105
6868,"Villa Gesell, Buenos Aires",06868,Villa Gesell,06868
30113,"Villaguay, Entre Ríos",30113,Villaguay,30113
6875,"Villarino, Buenos Aires",06875,Villarino,06875
46098,"Vinchina, La Rioja",46098,Vinchina ,46098
38112,"Yaví, Jujuy",38112,Yaví  ,38112
90119,"Yerba Buena, Tucumán",90119,Yerba Buena ,90119
58112,"Zapala, Neuquén",58112,Zapala,58112
6882,"Zárate, Buenos Aires",06882,Zárate,06882
70133,"Zonda, San Juan",70133,Zonda ,70133
